"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
4817,430.2800602,5.0886335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4338.594,3766,3986.974,3766,5161.5605,3766,5970.663,3766,7174.413,10576.793,12079.621,3766,8676.893,8420.254,22934.652,5495.343,28774.645,27316.895,28784.404,7163.8716,36445.582,41868.566,40002.56,52887.566,41939.57,28870.84,35372.363,5212.516,19035.234,18237.338,14365.17,9592.851,6723.7324,8436.743,7877.886,15248.715,3766,3766,3766,3766
4818,337.2002856,5.0336456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10289.982,9983.522,9948.366,3766,8578.963,9114.632,8969.482,3766,11770.868,12686.768,10590.35,3766,5452.915,3766,9047.248,8401.988,8757.447,8289.7705,8188.7427,8884.366,7782.7114,8001.7056,8627.4795,7295.664,8238.354,6671.8057,7366.04,7064.1577,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4819,695.3762842,5.0336866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4820,189.1122955,5.0351043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13377.981,13060.745,13584.274,3766,12303.653,12583.068,13048.998,3766,15208.419,17039.521,15724.707,3766,8910.9375,5310.0947,13917.689,14489.959,14458.259,13763.043,12996.39,13658.386,9687.149,13911.291,9637.9,11012.014,12095.288,9650.773,10333.056,10984.791,3844.2515,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4822,252.1148258,5.0317965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,38520.547,29806.969,3766,3766,36574.258,41249.453,41068.81,3766,17639.748,14900.274,37133.258,3766,33766.92,39277.79,38244.28,3766,35530.707,40834.117,38897.03,3766,35026.43,35771.67,36293.3,3766,33382.64,37115.855,29292.533,3766,31918.707,41678.594,38827.844,3766,36010.137,40876.24,39106.46,3766
4823,404.2901655,5.0251703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4825,280.188351,5.034523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4827,359.1825923,5.0357666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191168.16,218339.17,221370.5,3766,244751,249288.48,255454.36,3766,300567,306173.5,297206.06,3766,189503.94,157364.94,261612.81,275769.94,253395.55,261348.1,261711.88,256915.1,244427.44,256740.31,245924.48,242830.77,238802.83,195454.55,201653.83,263183.25,129624.28,129911.336,180413.97,116732.1,96456.78,103499.44,105755.65,97577.5,78157.04,82119.234,85590.87,65209.035
4828,258.2063304,5.0379863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102654.26,98526.2,88980.54,3766,91625.875,90352.32,106654.53,3766,82180.69,78232.69,76618.51,3766,39515.047,28697.338,46391.973,63656.3,44219.145,42993.96,44512.066,48675.9,39300.844,33887.773,35527.63,39611.62,32926.992,24704.924,26175.682,30794.04,5715.629,6408.0527,7122.9155,6947.67,4200.245,4842.455,4623.0845,5456.326,3766,3766,4682.5195,4323.881
4830,280.2631422,5.0450625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24358.113,37589.766,26683.18,3766,41793.566,31061.584,20599.807,3766,34553.484,50148.92,54132.324,3766,83268.93,108130.55,252796.64,58573.95,323921.8,503897.47,434844.9,37541.89,369623.25,505960.97,465210.44,40506.477,324999.38,335361.97,310070.16,46675.6,17202.465,16069.263,6466.898,3766,3766,3766,3766,3766,3766,3766,3766,3766
4831,692.3626098,5.0519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4835,709.459918,5.0432453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4836,260.2370656,5.0451465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215903.08,241938.05,211402.27,3766,223491.42,235495.72,213838.58,3766,302313.53,331962.78,288061.84,3766,235585.61,218240.84,284539.66,224044.45,273716.25,297983.4,263367.22,204524.4,258883.56,275969.44,218690.88,196029.73,240033.77,201201.92,205381.19,199138.81,74921.59,74486.08,76100.26,63991.715,42399.21,46459.957,40253.31,46067.258,29807.244,37350.684,21420.809,11765.318
4837,200.2370795,5.047995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38895.266,40410.98,39384.848,3766,42209.906,35206.32,33589.203,3766,43372.61,45921.477,58846.223,3766,32741.9,35469.684,50390.676,38498.285,60212.105,62010.324,61813.035,38175.656,47982.145,64905.91,52408.906,24427.459,54348.13,55379.156,56862.52,20004.21,21569.232,20280.53,18243.436,26279.488,12555.657,14887.43,18531.3,15407.422,14565.079,13429.231,14351.556,9760.814
4838,392.2788131,5.0494733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4839,743.4690583,5.046948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4840,304.283912,5.060646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53278.516,56709.38,57116.816,3766,52190.41,57577.098,43188.094,3766,41471.945,45435.336,66056.54,3766,26169.518,20223.9,70799.375,39380.418,41207.094,44901.395,39657.934,48844.086,48626.758,41899.34,38709.344,24472.21,37294.72,35382.895,38199.293,24209.85,24811.295,23384.186,25277.287,20788.041,20013.83,27707.373,26476.168,23759.057,13680.323,17766.006,19052.041,16572.488
4841,323.1467622,5.055087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,5526.1465,3766,49707.12,26490.8,17178.602,3766,24442.812,36260.914,3766,3766,13237.33,3766,36017.832,3766,3766,4578.645,3766,3766,3958.9146,3766,3766,3766,3766,3766,3766,3766,9162.336,5272.7725,3766,3766,3766,3858.5361,3766,3766,3766,3766,4580.3467,7011.3975
4843,198.1850371,5.055555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4844,670.3800967,5.0540295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4848,313.1370738,5.0640483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18538.346,17736.754,18158.723,3766,17357.523,18062.984,20367.865,3766,16274.582,15329.281,16830.951,3766,7928.3926,4790.3394,10793.484,13169.703,11311.301,11307.678,11585.117,11017.321,10652.7705,8560.924,9215.476,8664.065,10105.351,7926.5938,5282.886,9270.663,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4850,374.2527397,5.062898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,8441.805,3766,50275.477,31212.71,16112.615,3766,25919.516,34035.88,5585.8228,3766,12485.63,3766,30274.72,3766,4768.8364,5667.9097,5963.242,3766,4946.161,6206.3545,4044.7583,3766,4332.109,3919.811,3766,3766,3766,4823.7046,3766,3766,3839.873,4719.532,4192.554,3766,3766,3766,3766,3766
4851,348.252792,5.0624976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4852,179.1430209,5.062569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4855,427.3496104,5.0740194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4856,312.1340477,5.063752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104492.016,100007.55,98983.695,3766,94034.24,96384.375,117251.98,3766,89666.125,89256.93,83763.14,3766,44795.156,30817.848,65400.484,81220.49,69340.92,66690.19,63942.895,68060.7,56331.676,54567.734,57498.332,52191.832,53617.266,43528.598,45794.613,51516.785,16128.886,16119.281,16995.635,16972.643,12980.065,12886.247,12849.729,12442.964,10786.53,9999.485,11510.926,10223.44
4858,474.2845082,5.0637584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4861,414.1986813,5.04151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4862,234.1848824,5.065226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4866,291.298229,5.0176883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11131.86,9797.502,17654.377,3766,7709.436,9304.315,14704.207,3766,12276.408,9113.77,12389.883,3766,3766,7231.2173,6675.8965,4561.9165,17078.203,16151.193,10320.386,10313.081,9925.753,18262.777,17347.043,3766,16905.639,7472.5586,7783.0664,4805.709,8882.629,5570.2524,3766,3766,3766,4983.42,3766,3766,3766,3766,3766,3766
4867,583.5578054,5.0547867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4869,380.1805522,5.06986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4870,358.1981613,5.0695424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20567.91,18209.541,17691.64,3766,18960.049,18510.432,20998.82,3766,19337.826,19462.865,19340.44,3766,8509.106,6019.5386,14538.323,17339.277,13912.892,13539.842,12582.722,14449.677,12417.406,11642.669,12642.254,12140.237,9635.25,8132.542,8807,10948.338,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4871,281.137979,5.0692596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4872,289.2927119,5.026198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4520969,2409165,3758237.2,3766,2353997.2,2147929,3655987.2,3766,2131819.8,4173041.2,2418664,3766,2488192.5,2427981,1995733.9,3144811,2483922.8,4782397.5,2580377.5,2522688.8,2237008.2,2416435.8,2331562.2,2067660.8,3732533.5,1942373,2012237.8,1579345.4,1087858.8,2087487,1034498.4,2141994,1030280.44,834081.8,796433.94,1546333.1,1313927.4,1368850.5,1363299.9,1016163.7
4873,182.0812612,5.0707316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12099.349,10894.544,10258.966,3766,10257.1,11007.707,10291.051,3766,9293.085,10217.05,10025.329,3766,3766,3766,6216.069,8016.364,6760.2207,7208.0215,3766,6762.0044,6097.978,5362.9863,6097.6396,6140.698,6058.0786,3766,4515.733,5500.656,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4874,332.2959522,5.0049863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21670.062,5967.522,19550.02,3766,24097.482,21652.568,14894.145,3766,6196.284,27648.107,11746.859,3766,5192.186,4522.4463,6335.9927,12036.679,9338.301,4646.492,3766,5979.62,4411.309,3766,8269.287,4431.377,5631.747,3766,4986.8677,5863.5923,5204.146,3766,4078.3499,3766,3766,4662.2686,6470.651,3766,3766,3766,3766,3766
4875,470.2721039,5.1392174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4876,235.1691613,5.0703077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4879,336.2166302,5.0698957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343260.84,322408.62,312786.66,3766,304585.66,303089.84,324762.88,3766,284314.3,296727.78,295295.84,3766,147776,106161.07,217358.11,260056.17,210337.33,214726.98,211114.39,223705.27,199089.58,178655.97,197503.97,186514.81,173744.8,139630,149148.4,170532.66,56803.504,59043.82,61251.676,59677.625,49177.367,51155.8,51024.523,53107.55,44528.08,46619.695,48061.707,45372.42
4880,235.1324047,5.0714583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4882,447.2007895,5.0705166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4883,288.2894409,5.0708084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300000,13100000,12300000,30783.365,12700000,11200000,1.1e+07,3766,1.1e+07,13100000,13100000,32794.758,8277580.5,8299273,10800000,9709368,1.3e+07,13600000,13500000,9651868,11800000,13500000,12400000,6510427.5,11700000,10300000,10800000,5637337,5860404.5,5412300,5649968,5609355,3884211.5,4547252,4241540.5,4252941.5,3624370,3690702,3854729,2761466
4885,724.473416,5.076482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4887,185.0958929,5.073562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4888,203.1063669,5.073562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4890,337.2198258,5.07137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69526.77,63648.176,63026.523,3766,59600.1,61121.367,64813.47,3766,59321.266,58882.09,59178.832,3766,28432.598,21208.146,42704.242,51729.496,42139.227,43052.703,41822.957,44140.93,39365.28,34730.766,39449.664,35756.465,34798.395,27395.328,28841.055,33321.54,10756.711,10325.48,11493.833,10959.59,8631.814,9362.304,9452.747,9721.161,7578.826,7611.2397,8508.072,7685.592
4891,310.2713729,5.0748954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696890.5,845127.7,998036.3,3766,1306550.5,1225817,1235984.5,3766,1333784.1,1539610.5,1606829.5,3766,1129297.6,1191438.5,1375689,1193468.9,1625746.1,1676147.5,1675037.8,1213737.5,1534467,1673756.1,1623749.5,963683.75,1536877.9,1220493.1,1234350.5,786526.5,768614.94,735572.44,781170,734888.5,601105.5,667266.56,628921.3,591434.8,551040.5,566833.6,581438.5,420650.66
4892,381.1323823,5.076231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4895,359.1499066,5.07681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4898,258.2792991,5.08058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53544.965,53725.188,51806.047,3766,55871.91,50444.945,53665.277,3766,55958.836,56651.81,57056.113,3766,34511.93,31467.037,58767.22,49411.3,53222.76,53532.71,52075.668,44500.605,52694.34,55315.176,43434.258,35901.195,55174.656,42358.38,44420.434,37232.3,19051.639,15884.51,17451.137,21281.459,5314.0273,13374.197,4495.517,6341.882,9150.528,4907.474,4549.224,8788.056
4901,460.2687416,5.0748587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4902,851.3963382,5.0778756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4903,257.1161381,5.0798063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4904,437.1923923,5.079582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4907,415.2106692,5.08112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4908,488.3009367,5.080685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4911,432.2380403,5.078701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4912,455.3474154,5.078701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4913,378.227835,5.0727854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4914,268.262971,5.0889993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25166.926,29035.002,26978.621,3766,25913.82,27438.275,22800.24,3766,33546.9,40310.19,41269.86,3766,38927.21,41686.56,73980.85,33642.664,87467.14,111582,109445.99,29685.123,89904.336,109232.45,105931.766,18306.885,78339.664,72245.46,77357.914,17542.043,5331.602,11778.566,9299.583,8855.544,3766,4939.9575,8730.815,3766,3766,4181.3696,3766,3766
4915,270.2793558,5.085172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32655.13,31282.152,33962.977,3766,34594.496,31865.39,24964.393,3766,30002.533,58991.36,35069.332,3766,15352.088,13417.855,31972.807,21487.072,32165.062,32938.477,25547.766,11915.042,5156.818,39666.824,23087.117,3766,4507.895,3766,11164.192,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4916,326.2454776,5.082642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4917,780.3994164,5.0867786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4920,235.117719,5.090342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4921,253.1282112,5.09168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4925,276.1445052,5.0923247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4927,448.2902193,5.146983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4928,286.2739606,5.093621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316361.03,321688.7,312426.06,3766,316465.78,314439.75,290471.7,3766,323040.9,386992.8,362553.44,3766,256324.17,263948.3,338528.88,269736.8,330930.6,358423.9,333677.72,257382.39,324255.44,349794.47,321054.53,188651.6,291615.94,276599.8,290718.34,182594.02,158999.25,154612.11,155327.7,151954.22,110351.8,121351.98,121851.93,113331.34,91414.07,106197.516,98459.17,69605.086
4930,317.1571103,5.09494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
